token_id,name,mouth,background,clothes,fur,head,head accessory,finish,jewellery,vision,eyes,defense,shooting,rarity_score,rarity_rank
8720,Kong #8720,Kiss,Dark Blue,Hawaii Shirt,Grey,Cap Forward,Blue Shades,82,,61,Angry Wink,46,30,10645.845995909502,1879.0
8721,Kong #8721,Regular,Pink,Hawaii Shirt,Pink,RKL Cap Sideways,,49,,54,Regular,61,48,10243.898830878594,9679.0
8722,Kong #8722,Missing Teeth,Cyan,Tracksuit,Red,,,49,,18,Sad,40,49,10500.391265379743,2992.0
8723,Kong #8723,Regular,Yellow,Dego Tee Blooded,Sky Blue,,,51,,48,Closed,39,55,10219.315734979986,9958.0
8724,Kong #8724,Kiss,Grey,,Brown,Blonde Bun,,73,,74,Regular,44,56,10382.78048554748,4812.0
8725,Kong #8725,Kiss,Gold,Tracksuit,Sky Blue,Winter Hat,Exotic Earring,42,,27,Closed,61,31,10665.657575336554,1759.0
8726,Kong #8726,Missing Teeth,Pink,,White Noise,RKL Cap Forward,,53,,54,Regular,48,87,10719.025951451575,1486.0
8727,Kong #8727,Shows Teeth,Red,Shaolin Vest,Brown,Cap Forward,,47,,68,Wide Scar,72,56,10342.50608718457,6005.0
8728,Kong #8728,Shows Teeth,Grey,,Brown,,,62,,49,Angry Wink,18,59,10462.832832165834,3442.0
8729,Kong #8729,Regular,Pink,Hawaii Shirt,Brown,Beanie,,37,,68,Angry,75,73,10486.364252091842,3138.0
8730,Kong #8730,Diamond Teeth,Pink,Space Suit,Gold,Mamba Band,,44,,60,Wide,44,54,11141.37904756326,811.0
8731,Kong #8731,Regular,Dark Blue,Biker Jacket,White Noise,,Red Shades,29,,52,Angry,39,56,10301.341153919631,7594.0
8732,Kong #8732,Saber Toothed,Brown,Lab Coat,Red,,,56,,62,Wide,45,51,10286.226982192857,8264.0
8733,Kong #8733,Regular,Light Grey,RKL Tee,Sky Blue,,,66,,49,Regular,33,81,10555.785914332337,2432.0
8734,Kong #8734,Full Beard,Red,Tracksuit,Sky Blue,Horse Jockey Hat,3D Glasses,44,,52,Regular,45,38,10332.38246763242,6358.0
8735,Kong #8735,Drool,Cyan,Dress,Black,Green Beret,,38,,11,Wide,71,37,11229.289338452416,741.0
8736,Kong #8736,Gold Smirk,Light Grey,,Sky Blue,Blonde Bun,,82,,71,Angry Scar,60,59,10642.314966679147,1899.0
8737,Kong #8737,Gold Smirk,Pink,,Red,,,58,,29,Sad,48,45,10287.589253121703,8198.0
8738,Kong #8738,Saber Toothed,Light Blue,Dego Tee Blooded,Brown,King Band,,30,,55,Wide,8,59,11677.509881850014,379.0
8739,Kong #8739,Scream,Red,Dego Tee Blooded,Grey,,,49,,57,Closed Scar,65,36,10263.263273705012,9159.0
8740,Kong #8740,Drool,Light Blue,,Black,Russian Cap,,58,,36,Wide,58,38,10278.11623773324,8581.0
8741,Kong #8741,Regular,Yellow,Shirt And Tie,Brown,,,40,,67,Angry Scar,75,47,10375.100883406112,4990.0
8742,Kong #8742,Scream,Red,Tracksuit,Sky Blue,Cap Forward,,57,,54,Angry Scar,57,48,10286.791392273195,8232.0
8743,Kong #8743,Gold Saber Toothed,Grey,,Pink,,,40,,43,Wide Scar,58,48,10236.40411866264,9809.0
8744,Kong #8744,Gold Saber Toothed,Red,Red Kimono,Black,Chopsticks Bun,,64,,45,Regular,48,46,10314.722801808555,7050.0
8745,Kong #8745,Drool,Dark Blue,Cyan Jersey,Black,,,31,,54,Angry,41,49,10269.757358982333,8902.0
8746,Kong #8746,Gold Smirk,Yellow,Monk Robe,Black,Cap Forward,,33,,72,Angry,35,41,10414.816688846677,4125.0
8747,Kong #8747,Ooh,Purple,Red Kimono,Black,Tophat,,34,,27,Wide,44,45,10388.292665286328,4662.0
8748,Kong #8748,Kiss,Purple,Fusion Gi,Sky Blue,Winter Hat,,21,,58,Regular,36,57,10468.777227810157,3374.0
8749,Kong #8749,Regular,Grey,Hawaii Shirt,Brown,,,72,,61,Angry Wink,30,59,10325.971406806852,6625.0
8750,Kong #8750,Ooh,Dark Blue,Striped Tee,White Noise,RKL Cap Sideways,,46,,40,Regular,39,69,10302.066773001585,7560.0
8751,Kong #8751,Regular,Purple,Cheetah Dego Tee,Red,Purple Bandana,,62,,58,Wide,48,44,10269.541537802541,8914.0
8752,Kong #8752,Missing Teeth,Brown,Dego Tee Blooded,Black,,3D Glasses,52,,46,Bloodshot,56,28,10311.876212036193,7154.0
8753,Kong #8753,Shows Teeth,Gold,Cheetah Dego Tee,Brown,,,55,,56,Wide,16,62,10899.718467635963,1037.0
8754,Kong #8754,Regular,Dark Blue,White Tee,Grey,Beanie,Gold Stud,67,,32,Regular,44,70,10400.507188453588,4398.0
8755,Kong #8755,Saber Toothed,Light Grey,Striped Tee,Brown,RKL Cap Forward,Gem Earring,49,,70,Angry,61,50,10372.172619798343,5078.0
8756,Kong #8756,Kiss,Brown,Navy Suit,Brown,Beanie,,48,,8,Angry,34,63,11675.959118583816,381.0
8757,Kong #8757,Gold Saber Toothed,Yellow,White Tee,Red,,,53,,26,Closed,15,81,10972.4674057716,947.0
8758,Kong #8758,Gold Smirk,Light Grey,Dego Tee Blooded,Brown,Winter Hat,Gem Earring,57,,53,Bloodshot,25,50,10416.082346834373,4098.0
8759,Kong #8759,Regular,Light Blue,Dego Tee Blooded,Brown,,Blue Shades,55,,39,Wide,35,80,10509.756886529347,2888.0
8760,Kong #8760,Kiss,Light Blue,Trippy Tee,White Noise,Ski Glasses,,41,,44,Angry,52,35,10289.340158009221,8122.0
8761,Kong #8761,Saber Toothed,Brown,White Tee,Green,,Monocle,43,,60,Regular,43,48,10281.267835824116,8459.0
8762,Kong #8762,Ooh,Red,Fusion Gi,Grey,Winter Hat,,57,,42,Sad,76,55,10383.413451867382,4801.0
8763,Kong #8763,Ooh,Cyan,Cheetah Dego Tee,Sky Blue,Winter Hat,,61,,55,Bloodshot,37,30,10321.341730954333,6808.0
8764,Kong #8764,Saber Toothed,Pink,Cyan Jersey,Pink,Bowler,,51,,31,Angry,57,50,10275.229795125982,8692.0
8765,Kong #8765,Diamond Teeth,Purple,King Jersey,Gold,Crown,Eye Patch,70,,54,Wide,49,49,11643.923707781934,422.0
8766,Kong #8766,Drool,Light Grey,Shirt And Tie,Sky Blue,Blue Pigtails,,53,,27,Angry Scar,77,39,10489.335874502549,3113.0
8767,Kong #8767,Drool,Brown,Shirt And Tie,Pink,Russian Cap,Broken Glasses,69,,45,Closed,55,34,10394.19544132166,4538.0
8768,Kong #8768,Regular,Brown,Tracksuit,Red,Red Bandana,Broken Glasses,40,,59,Regular,45,85,10731.427185459384,1425.0
8769,Kong #8769,Saber Toothed,Light Grey,,Black,Ski Glasses,Monocle,23,,82,Bloodshot,47,78,10902.165199656021,1030.0
8770,Kong #8770,Shows Teeth,Purple,Navy Suit,Black,Red Bandana,Blue Shades,73,,38,Closed,31,34,10434.675148435554,3809.0
8771,Kong #8771,Gold Smirk,Red,,Green,Bowler,Vibe Glasses,85,,34,Regular,14,44,11051.5263966478,858.0
8772,Kong #8772,Gold Smirk,Pink,,Black,,,67,,66,Regular,35,54,10275.201288130706,8695.0
8773,Kong #8773,Saber Toothed,Pink,,White Noise,Russian Cap,,24,,54,Angry Wink,64,71,10414.266388277598,4135.0
8774,Kong #8774,Saber Toothed,Purple,Shaolin Vest,Brown,Russian Cap,,25,,52,Sad,34,41,10386.410310960822,4714.0
8775,Kong #8775,Scream,Yellow,Hawaii Shirt,Black,Blonde Bun,,35,,24,Wide,41,46,10336.477093619054,6200.0
8776,Kong #8776,Regular,Red,Cheetah Dego Tee,Green,,,63,,74,Angry,28,38,10384.99287331096,4755.0
8777,Kong #8777,Gold Saber Toothed,Pink,Striped Tee,Green,,,61,,47,Angry Wink,59,39,10257.447055971454,9353.0
8778,Kong #8778,Gold Smirk,Brown,Lab Coat,Black,,,33,,72,Closed,73,58,10451.121607793659,3595.0
8779,Kong #8779,Scream,Cyan,Cyan Jersey,Red,,,46,,58,Angry Wink,29,32,10334.870125055795,6255.0
8780,Kong #8780,Saber Toothed,Brown,Red Kimono,Red,Horse Jockey Hat,,42,,69,Angry,62,41,10352.915622093882,5656.0
8781,Kong #8781,Gold Saber Toothed,Gold,Biker Jacket,Pink,RKL Cap Sideways,Gold Stud,63,,37,Bloodshot,21,62,10771.607321482306,1281.0
8782,Kong #8782,Bubble Gum,Purple,Mamba Jersey,Camo,Banana,Eye Patch,28,,78,Red Glow,48,34,12029.401662939757,214.0
8783,Kong #8783,Missing Teeth,Light Blue,Yellow Suit,Red,Bowler,Blue Shades,42,,41,Angry,72,65,10417.419854145424,4076.0
8784,Kong #8784,Gold Smirk,Gold,Tracksuit,White Noise,Beanie,Gold Stud,27,,42,Closed,47,46,10605.69178053394,2109.0
8785,Kong #8785,Regular,Purple,White Tee,Black,,Blue Shades,24,,26,Closed Scar,43,59,10391.436988278727,4589.0
8786,Kong #8786,Regular,Light Grey,,Grey,Beanie,,34,,32,Angry,32,40,10323.288994805569,6733.0
8787,Kong #8787,Cigar,Gold,Cyan Jersey,Black,Cap Forward,Gold Stud,43,,46,Sad,65,40,10597.654825739603,2163.0
8788,Kong #8788,Gold Smirk,Grey,Cheetah Dego Tee,Green,Beanie,,39,,40,Closed Scar,45,32,10326.384754416937,6608.0
8789,Kong #8789,Saber Toothed,Cyan,Hawaii Shirt,Brown,Tophat,,37,,30,Wide Scar,49,58,10332.798689589203,6344.0
8790,Kong #8790,Shows Teeth,Brown,Biker Jacket,Black,RKL Cap Forward,,56,,57,Regular,61,39,10248.90189877442,9561.0
8791,Kong #8791,Ooh,Light Grey,White Tee,Brown,,Gem Earring,69,,53,Closed,77,52,10463.49984024427,3437.0
8792,Kong #8792,Full Beard,Dark Blue,Monk Robe,Brown,,3D Glasses,29,,25,Closed,63,48,10493.456230529371,3060.0
8793,Kong #8793,Saber Toothed,Light Grey,Red Kimono,Black,,Blue Shades,46,,46,Regular,74,43,10327.636216918601,6556.0
8794,Kong #8794,Saber Toothed,Grey,Biker Jacket,Sky Blue,Russian Cap,,43,,38,Regular,39,36,10278.580749332661,8563.0
8795,Kong #8795,Regular,Dark Blue,Shirt And Tie,Black,King Band,,35,,51,Angry,47,55,10260.517338327812,9248.0
8796,Kong #8796,Referee,Light Grey,Monk Robe,Brown,,,36,,60,Angry Scar,58,71,10403.807512614929,4320.0
8797,Kong #8797,Gold Scream,Cyan,,Sky Blue,Winter Hat,,53,,66,Wide Scar,48,44,10272.718912051834,8793.0
8798,Kong #8798,Kiss,Light Grey,Hawaii Shirt,Green,Winter Hat,,41,,64,Angry,78,47,10429.450696675074,3896.0
8799,Kong #8799,Regular,Light Blue,Hawaii Shirt,Brown,,,40,,59,Wide Scar,25,56,10325.941228875674,6626.0
8800,Kong #8800,Shows Teeth,Brown,Monk Robe,Red,Beanie,,33,,88,Wide Scar,40,66,11412.568555612668,579.0
8801,Kong #8801,Tongue Out,Yellow,Shirt And Tie,White Noise,Blonde Bun,,44,,33,Angry Wink,60,38,10295.739860583117,7850.0
8802,Kong #8802,Missing Teeth,Brown,Shirt And Tie,Pink,,,69,,36,Sad,43,48,10302.041162808886,7562.0
8803,Kong #8803,Ooh,Red,Hawaii Shirt,Sky Blue,Blue Pigtails,,38,,43,Wide,60,55,10272.422213100961,8807.0
8804,Kong #8804,Shows Teeth,Light Grey,Green Kimono,Black,,,31,,100,Regular,51,61,11674.720283746938,384.0
8805,Kong #8805,Regular,Light Blue,Lab Coat,Grey,Horse Jockey Hat,,68,,51,Angry Scar,24,45,10434.165329446147,3817.0
8806,Kong #8806,Saber Toothed,Light Grey,,Pink,Green Beret,3D Glasses,41,,70,Angry,50,62,10340.572705118688,6058.0
8807,Kong #8807,Kiss,Yellow,,Sky Blue,,,41,,65,Wide Scar,30,50,10269.330202163095,8926.0
8808,Kong #8808,Kiss,Brown,Hawaii Shirt,Sky Blue,Red Bandana,3D Glasses,31,,40,Sad,41,50,10315.647108243751,7019.0
8809,Kong #8809,Ooh,Brown,,Grey,RKL Cap Forward,,64,,45,Regular,69,55,10296.353009959805,7826.0
8810,Kong #8810,Gold Smirk,Purple,Striped Tee,Pink,RKL Cap Sideways,,29,,59,Sad,14,61,10684.983765427065,1649.0
8811,Kong #8811,Ooh,Grey,White Tee,Grey,Blonde Bun,,63,,24,Angry,38,54,10347.530825676988,5841.0
8812,Kong #8812,Scream,Red,Yellow Suit,Grey,Cap Forward,,52,,48,Regular,64,48,10309.310567778253,7259.0
8813,Kong #8813,Regular,Light Blue,Striped Tee,Black,Winter Hat,,75,,10,Angry Scar,35,74,11078.694267912622,843.0
8814,Kong #8814,Kiss,Yellow,Biker Jacket,Pink,Horse Jockey Hat,,29,,53,Closed Scar,52,72,10382.12476722503,4826.0
8815,Kong #8815,Tongue Out,Brown,Cheetah Dego Tee,Black,Beanie,,68,,32,Wide,0,62,11296.396698262486,669.0
8816,Kong #8816,Ooh,Yellow,Striped Tee,White Noise,,,42,,47,Bloodshot,62,56,10244.307085970764,9669.0
8817,Kong #8817,Ooh,Purple,Lab Coat,Grey,RKL Cap Forward,Gem Earring,51,,56,Regular,73,37,10455.786946695924,3536.0
8818,Kong #8818,Regular,Light Grey,,Green,Cap Forward,,53,,64,Sad,63,20,10495.643792774428,3035.0
8819,Kong #8819,Shows Teeth,Cyan,White Tee,Pink,Blonde Bun,,68,,31,Angry,45,70,10361.056067986363,5407.0
8820,Kong #8820,Ooh,Light Blue,Dego Tee Blooded,Grey,Beanie,,35,,54,Angry,46,64,10274.497385515486,8723.0
8821,Kong #8821,Ooh,Brown,Dress,Sky Blue,Winter Hat,,43,,68,Regular,42,38,10304.313817395236,7465.0
8822,Kong #8822,Scream,Grey,Dego Tee Blooded,White Noise,,,30,,37,Angry,53,42,10273.35981412632,8765.0
8823,Kong #8823,Regular,Light Grey,Striped Tee,Brown,,,60,,93,Closed,48,38,11851.618339536408,286.0
8824,Kong #8824,Ooh,Grey,Biker Jacket,Brown,Tophat,,52,,50,Closed Scar,51,35,10284.327390428274,8340.0
8825,Kong #8825,Scream,Grey,Dego Tee Blooded,Sky Blue,,,60,,25,Regular,52,29,10374.469277109187,5008.0
8826,Kong #8826,Drool,Brown,Cyan Jersey,Black,,,45,,28,Regular,21,22,10597.747031489578,2160.0
8827,Kong #8827,Regular,Red,Biker Jacket,Grey,,,71,,60,Wide Scar,38,17,10644.284267676732,1888.0
8828,Kong #8828,Tongue Out,Yellow,Dego Tee Blooded,Green,,,59,,74,Sad,71,4,12831.033956722998,92.0
8829,Kong #8829,Regular,Cyan,,Black,,Blue Shades,47,,51,Regular,20,47,10431.557198456912,3858.0
8830,Kong #8830,Kiss,Light Grey,Biker Jacket,Pink,,,24,,46,Wide,64,6,11708.286598089942,349.0
8831,Kong #8831,Gold Smirk,Cyan,Dress,Brown,Bowler,,58,,79,Wide,41,49,10430.586523005277,3879.0
8832,Kong #8832,Cigar,Yellow,Cyan Jersey,Sky Blue,Blonde Bun,Exotic Earring,74,,53,Closed,70,45,10489.466948433212,3111.0
8833,Kong #8833,Regular,Purple,Fusion Gi,Brown,Green Beret,,48,,59,Bloodshot,64,56,10291.50743247765,8037.0
8834,Kong #8834,Regular,Purple,Tracksuit,Brown,,,57,,25,Angry Wink,36,46,10338.380757641859,6132.0
8835,Kong #8835,Gold Smirk,Grey,Shirt And Tie,Brown,,,48,,45,Regular,67,73,10349.116596552778,5786.0
8836,Kong #8836,Ooh,Light Blue,,Red,,3D Glasses,58,,34,Angry,48,55,10258.668601622237,9314.0
8837,Kong #8837,Referee,Brown,White Tee,Pink,King Band,,73,,75,Regular,51,44,10485.682786155188,3148.0
8838,Kong #8838,Shows Teeth,Dark Blue,,Pink,Purple Bandana,,50,,58,Wide,30,41,10269.636876401548,8907.0
8839,Kong #8839,Tongue Out,Purple,White Tee,Brown,,,49,,18,Regular,44,36,10461.010711899566,3474.0
8840,Kong #8840,Diamond Teeth,Gold,Robo Arm,Aurora,Banana,,61,,57,Regular,79,46,11401.040204469637,586.0
8841,Kong #8841,Drool,Yellow,White Tee,White Noise,,,61,,34,Regular,66,41,10286.387725533843,8259.0
8842,Kong #8842,Saber Toothed,Light Grey,Navy Suit,Red,,,34,,42,Regular,31,41,10293.83423803728,7936.0
8843,Kong #8843,Gold Smirk,Red,Yellow Suit,Black,,,21,,44,Bloodshot,38,54,10477.071374837196,3250.0
8844,Kong #8844,Regular,Red,Cheetah Dego Tee,Sky Blue,Cap Forward,,28,,47,Closed,21,53,10487.56338363032,3126.0
8845,Kong #8845,Tongue Out,Yellow,Dego Tee Blooded,Black,,,32,,46,Angry Wink,37,42,10290.027904613029,8092.0
8846,Kong #8846,Regular,Light Grey,Monk Robe,Grey,Blonde Bun,3D Glasses,55,,55,Regular,58,55,10313.412305912136,7099.0
8847,Kong #8847,Regular,Purple,Fusion Gi,Black,King Band,,38,,38,Angry Scar,26,56,10368.020570616696,5184.0
8848,Kong #8848,Saber Toothed,Light Blue,,Brown,,,54,,48,Angry,37,40,10234.186948294044,9832.0
8849,Kong #8849,Gold Saber Toothed,Purple,Hawaii Shirt,Sky Blue,Tophat,,38,,70,Wide Scar,61,63,10384.649843732226,4764.0
8850,Kong #8850,Tongue Out,Pink,Navy Suit,Black,Tophat,,64,,81,Wide Scar,48,79,10743.10279194376,1359.0
8851,Kong #8851,Regular,Light Blue,Dego Tee Blooded,Sky Blue,,,44,,26,Bloodshot,53,38,10289.532377829713,8113.0
8852,Kong #8852,Saber Toothed,Gold,Shirt And Tie,Brown,,,80,,41,Bloodshot,22,81,11109.050727630189,832.0
8853,Kong #8853,Regular,Brown,Biker Jacket,Sky Blue,,,63,,56,Bloodshot,43,38,10246.484261663163,9630.0
8854,Kong #8854,Regular,Yellow,Cheetah Dego Tee,Red,Horse Jockey Hat,,32,,76,Bloodshot,81,73,10775.812146373173,1263.0
8855,Kong #8855,Regular,Brown,Monk Robe,Pink,,Red Shades,62,,33,Angry,56,24,10412.575253522855,4165.0
8856,Kong #8856,Gold Saber Toothed,Red,Shirt And Tie,Grey,Bowler,,19,,51,Angry,35,59,10476.459713677837,3262.0
8857,Kong #8857,Regular,Light Blue,Dego Tee Blooded,Brown,Blonde Bun,,49,,45,Wide Scar,55,46,10238.027280109043,9782.0
8858,Kong #8858,Saber Toothed,Brown,Tracksuit,Black,Beanie,,60,,42,Closed,40,49,10262.141721323333,9194.0
8859,Kong #8859,Tongue Out,Red,,Brown,,,73,,75,Regular,57,42,10414.689454526404,4127.0
8860,Kong #8860,Tongue Out,Pink,Monk Robe,Black,RKL Cap Sideways,,68,,47,Bloodshot,79,62,10508.429452344213,2907.0
8861,Kong #8861,Kiss,Light Blue,Fusion Gi,Black,,,52,,60,Angry,44,59,10251.56340998355,9496.0
8862,Kong #8862,Regular,Grey,Shaolin Vest,White Noise,Cap Forward,,32,,49,Angry,43,55,10291.034440709625,8056.0
8863,Kong #8863,Drool,Gold,Shirt And Tie,White Noise,Chopsticks Bun,,78,,42,Wide Scar,45,54,10669.171491182147,1741.0
8864,Kong #8864,Scream,Yellow,White Tee,Brown,RKL Cap Sideways,,47,,11,Sad,55,52,11098.656459733986,836.0
8865,Kong #8865,Shows Teeth,Yellow,Shirt And Tie,Brown,Winter Hat,,35,,53,Closed,70,47,10306.021622752216,7397.0
8866,Kong #8866,Missing Teeth,Light Grey,White Tee,Green,,,41,,58,Regular,38,60,10257.991606131107,9339.0
8867,Kong #8867,Ooh,Dark Blue,,Pink,Purple Bandana,,51,,37,Closed Scar,58,71,10321.122432863805,6821.0
8868,Kong #8868,Regular,Gold,Cyan Jersey,Brown,,,63,,52,Wide,22,41,10581.517399293956,2261.0
8869,Kong #8869,Regular,Pink,King Jersey,Camo,Gold Horns,,27,,46,Wide,65,22,11163.130634308527,796.0
8870,Kong #8870,Missing Teeth,Dark Blue,Hawaii Shirt,Pink,Winter Hat,,52,,41,Closed,31,56,10293.440379082973,7950.0
8871,Kong #8871,Missing Teeth,Grey,RKL Tee,Pink,Beanie,,55,,45,Closed,56,64,10306.866890011699,7357.0
8872,Kong #8872,Gold Scream,Pink,Monk Robe,White Noise,Russian Cap,,42,,52,Wide,73,40,10430.708481338477,3876.0
8873,Kong #8873,Regular,Light Blue,Shirt And Tie,Green,Blue Pigtails,,33,,59,Regular,40,25,10385.698181433258,4737.0
8874,Kong #8874,Ooh,Cyan,Dress,Pink,Blonde Bun,,68,,45,Bloodshot,58,67,10339.539087360037,6098.0
8875,Kong #8875,Scream,Light Grey,Cyan Jersey,Brown,Beanie,,44,,59,Bloodshot,50,35,10260.992287970745,9228.0
8876,Kong #8876,Gold Smirk,Brown,Tracksuit,White Noise,Horse Jockey Hat,Broken Glasses,24,,19,Regular,37,31,10651.871441306543,1840.0
8877,Kong #8877,Regular,Cyan,White Tee,Brown,,,37,,57,Wide,60,68,10267.78117423863,8989.0
8878,Kong #8878,Regular,Red,Striped Tee,Black,Red Bandana,,32,,26,Regular,47,66,10355.866493799605,5551.0
8879,Kong #8879,Gold Scream,Red,,Green,Chopsticks Bun,,47,,58,Angry Wink,51,33,10301.934713986999,7564.0
8880,Kong #8880,Gold Smirk,Brown,Hawaii Shirt,Red,,,31,,57,Wide,51,27,10321.150963670281,6819.0
8881,Kong #8881,Regular,Cyan,White Tee,White Noise,,,43,,68,Wide,27,46,10319.41422910559,6886.0
8882,Kong #8882,Tongue Out,Red,Shaolin Vest,White Noise,,,72,,32,Closed,65,45,10366.128051538473,5239.0
8883,Kong #8883,Drool,Cyan,Green Kimono,Black,Blonde Bun,Red Shades,54,,66,Bloodshot,49,35,10352.307434562184,5682.0
8884,Kong #8884,Kiss,Red,Lab Coat,Red,Red Bandana,,43,,87,Wide,57,54,10791.500200046024,1224.0
8885,Kong #8885,Gold Smirk,Gold,Navy Suit,Brown,,3D Glasses,41,,20,Bloodshot,65,56,10753.260051965988,1325.0
8886,Kong #8886,Shows Teeth,Light Grey,Yellow Suit,Pink,Blonde Bun,,29,,35,Regular,55,37,10373.832595392834,5035.0
8887,Kong #8887,Regular,Gold,RKL Tee,Sky Blue,,3D Glasses,70,,37,Sad,68,47,10597.753433896585,2159.0
8888,Kong #8888,Saber Toothed,Yellow,,Pink,,,52,,60,Wide Scar,51,39,10212.63503682176,9980.0
8889,Kong #8889,Tongue Out,Purple,,Red,Blue Pigtails,,49,,48,Sad,44,41,10256.39340585429,9378.0
8890,Kong #8890,Gold Saber Toothed,Light Grey,Trippy Tee,Sky Blue,Russian Cap,,40,,40,Angry Scar,56,47,10301.654605076112,7578.0
8891,Kong #8891,Gold Scream,Yellow,Fusion Gi,Brown,Winter Hat,,51,,34,Angry Wink,54,31,10336.691615324917,6191.0
8892,Kong #8892,Ooh,Cyan,Red Kimono,Green,Blonde Bun,Exotic Earring,74,,48,Angry Scar,54,85,10836.476089309817,1120.0
8893,Kong #8893,Tongue Out,Yellow,,Brown,,,50,,64,Sad,29,29,10349.6182483966,5765.0
8894,Kong #8894,Regular,Yellow,Yellow Suit,Black,Winter Hat,,80,,47,Closed Scar,53,28,10603.343272381539,2125.0
8895,Kong #8895,Ooh,Brown,White Tee,Green,Winter Hat,,58,,54,Regular,73,90,11540.307373433749,493.0
8896,Kong #8896,Regular,Red,Shirt And Tie,Sky Blue,Beanie,,64,,56,Wide Scar,67,32,10326.513294535855,6603.0
8897,Kong #8897,Gold Saber Toothed,Light Grey,,Black,,,49,,35,Sad,81,25,10602.907984895857,2129.0
8898,Kong #8898,Scream,Light Blue,Yellow Suit,Pink,Red Bandana,,75,,86,Regular,57,67,11067.525813684135,850.0
8899,Kong #8899,Regular,Purple,Yellow Suit,Grey,RKL Cap Sideways,,49,,50,Angry,52,71,10341.728032598281,6021.0
8900,Kong #8900,Full Beard,Red,Green Kimono,Sky Blue,,,52,,38,Sad,50,51,10292.279472154982,8012.0
8901,Kong #8901,Drool,Purple,Cyan Jersey,Brown,RKL Cap Forward,,58,,70,Closed Scar,32,79,10519.73866089789,2774.0
8902,Kong #8902,Ooh,Yellow,Green Kimono,Grey,Purple Bandana,Gold Stud,64,,30,Closed,50,56,10390.35041436186,4612.0
8903,Kong #8903,Regular,Gold,White Tee,Pink,Blonde Bun,Vibe Glasses,73,,53,Wide Scar,50,50,10564.874765401268,2365.0
8904,Kong #8904,Scream,Pink,Red Kimono,Red,,,51,,63,Wide,34,50,10272.393010926387,8809.0
8905,Kong #8905,Gold Smirk,Brown,Navy Suit,Sky Blue,Cap Forward,Red Shades,39,,40,Wide Scar,64,0,11286.750971336764,677.0
8906,Kong #8906,Drool,Brown,,Red,,Red Shades,61,,59,Wide,89,22,11323.323537114497,647.0
8907,Kong #8907,Saber Toothed,Yellow,Hawaii Shirt,Black,Beanie,,69,,54,Closed,77,70,10485.327268494757,3151.0
8908,Kong #8908,Gold Scream,Brown,,Sky Blue,Russian Cap,,57,,19,Regular,67,40,10497.001978591388,3025.0
8909,Kong #8909,Shows Teeth,Purple,Cyan Jersey,Red,,,74,,60,Regular,46,25,10394.261894324645,4534.0
8910,Kong #8910,Gold Saber Toothed,Pink,Dress,Brown,,Vibe Glasses,57,,85,Bloodshot,60,44,10695.143300661617,1600.0
8911,Kong #8911,Regular,Yellow,Hawaii Shirt,Sky Blue,King Band,Monocle,49,,79,Wide,67,37,10508.727148162345,2900.0
8912,Kong #8912,Regular,Light Blue,Yellow Suit,Black,RKL Cap Forward,,14,,27,Closed Scar,36,57,10733.374625052664,1416.0
8913,Kong #8913,Shows Teeth,Pink,Lab Coat,Black,Bowler,,0,,45,Regular,76,60,11361.452117924668,613.0
8914,Kong #8914,Kiss,Gold,Striped Tee,Sky Blue,Ski Glasses,,83,,71,Sad,66,29,11003.723743477287,903.0
8915,Kong #8915,Shows Teeth,Pink,,Brown,Tophat,,64,,64,Regular,43,83,10669.129783409455,1742.0
8916,Kong #8916,Ooh,Light Grey,Biker Jacket,Black,Blonde Bun,,67,,44,Bloodshot,34,45,10298.703224750749,7708.0
8917,Kong #8917,Saber Toothed,Red,Biker Jacket,Red,,,35,,61,Closed Scar,42,59,10261.002860227136,9227.0
8918,Kong #8918,Saber Toothed,Light Blue,Trippy Tee,Sky Blue,Cap Forward,Vibe Glasses,63,,54,Wide,43,55,10304.97832606505,7440.0
8919,Kong #8919,Saber Toothed,Purple,Striped Tee,Brown,Blonde Bun,,29,,37,Regular,94,81,12541.189534216459,126.0
8920,Kong #8920,Scream,Brown,Shaolin Vest,Black,Beanie,Vibe Glasses,40,,32,Angry,57,56,10314.429079133597,7068.0
8921,Kong #8921,Gold Smirk,Light Blue,Tracksuit,Black,Cap Forward,,53,,63,Regular,81,38,10562.689446845876,2382.0
8922,Kong #8922,Saber Toothed,Grey,Dego Tee Blooded,Pink,RKL Cap Sideways,3D Glasses,47,,51,Angry,51,28,10314.682342872597,7053.0
8923,Kong #8923,Kiss,Purple,,White Noise,Winter Hat,,75,,69,Regular,37,62,10434.385467225895,3814.0
8924,Kong #8924,Tongue Out,Pink,Cyan Jersey,Green,Red Bandana,,50,,30,Closed,54,82,10629.683246974031,1974.0
8925,Kong #8925,Gold Smirk,Yellow,Biker Jacket,Pink,,,68,,53,Wide Scar,59,37,10281.973495545768,8428.0
8926,Kong #8926,Saber Toothed,Purple,Monk Robe,White Noise,Blue Pigtails,,54,,64,Regular,76,69,10500.29854271594,2993.0
8927,Kong #8927,Shows Teeth,Gold,Yellow Suit,Pink,,3D Glasses,29,,50,Regular,39,57,10577.738691065628,2289.0
8928,Kong #8928,Scream,Yellow,White Tee,Red,Red Bandana,,41,,44,Wide Scar,68,51,10285.100129272683,8308.0
8929,Kong #8929,Gold Saber Toothed,Yellow,White Tee,Grey,Cap Forward,Gem Earring,27,,52,Angry,53,51,10386.744394685466,4704.0
